,zipcode,median_household_income,population,median_home_value,major_city,lat,long
10022,31027,30128.0,10012.0,63200.0,East Dublin,32.581117, -82.804219
10023,31028,57444.0,5912.0,150000.0,Centerville,32.631200, -83.696300
10024,31029,45728.0,16287.0,120800.0,Forsyth,33.040249, -83.934515
10025,31030,33116.0,18977.0,92000.0,Fort Valley,32.570683, -83.890124
10026,31031,42203.0,6576.0,80200.0,Gordon,32.866286, -83.328340
10027,31032,58560.0,13993.0,156800.0,Gray,33.011683, -83.569169
10028,31033,30412.0,2660.0,103600.0,Haddock,33.079307, -83.434007
10029,31035,42500.0,1364.0,82000.0,Harrison,32.845795, -82.696035
10030,31036,45100.0,12998.0,99800.0,Hawkinsville,32.282016, -83.523225
10031,31037,21617.0,4313.0,57300.0,Helena,32.080832, -82.968592
10032,31038,56607.0,761.0,140200.0,Hillsboro,33.133747, -83.646996
10033,31039,,74.0,,Howard,32.594332, -84.387121
10034,31041,19940.0,988.0,63900.0,Ideal,32.333518, -84.204238
10035,31042,29849.0,1841.0,74800.0,Irwinton,32.761346, -83.176859
10036,31044,25915.0,2911.0,65500.0,Jeffersonville,32.654991, -83.384798
10037,31045,10833.0,73.0,70600.0,Jewell,33.280835, -82.785442
10038,31046,58156.0,3343.0,145900.0,Juliette,33.054338, -83.796097
10039,31047,81379.0,11193.0,179400.0,Kathleen,32.467280, -83.595342
10040,31049,44028.0,1806.0,90600.0,Kite,32.686436, -82.525311
10041,31050,54239.0,965.0,157900.0,Knoxville,32.739657, -83.955974
10042,31051,21944.0,187.0,33500.0,Lilly,32.155877, -83.886797
10043,31052,65333.0,8652.0,147600.0,Lizella,32.789015, -83.840075
10044,31054,30972.0,1671.0,70600.0,Mc Intyre,32.889861, -83.214067
10045,31055,29295.0,8245.0,59500.0,Mc Rae,32.005073, -82.900735
10046,31057,32869.0,2182.0,85400.0,Marshallville,32.435000, -83.936561
10047,31058,32304.0,2123.0,74100.0,Mauk,32.488651, -84.410396
10048,31060,31066.0,1915.0,66900.0,Milan,31.975665, -83.063507
10049,31061,33558.0,43755.0,111700.0,Milledgeville,33.077282, -83.246171
10050,31062,,495.0,,Milledgeville,33.046624, -83.215582
10051,31063,25796.0,5666.0,65500.0,Montezuma,32.288966, -83.963260
10052,31064,41309.0,9450.0,109200.0,Monticello,33.286297, -83.702346
10053,31065,31214.0,1118.0,101900.0,Montrose,32.550166, -83.163351
10054,31066,31250.0,1147.0,114000.0,Musella,32.811058, -84.014751
10055,31067,45139.0,222.0,34900.0,Oconee,32.860339, -82.936674
10056,31068,34758.0,5425.0,57500.0,Oglethorpe,32.328618, -84.117049
10057,31069,51739.0,18948.0,138000.0,Perry,32.440068, -83.748603
10058,31070,43385.0,998.0,76100.0,Pinehurst,32.186580, -83.789771
10059,31071,33750.0,1199.0,50900.0,Pineview,32.129447, -83.540846
10060,31072,39875.0,1326.0,57700.0,Pitts,31.974465, -83.566840
10061,31075,42375.0,2496.0,79100.0,Rentz,32.351617, -82.956349
10062,31076,29054.0,3064.0,64800.0,Reynolds,32.538870, -84.110141
10063,31077,34850.0,1275.0,53000.0,Rhine,31.921144, -83.198370
10064,31078,30417.0,3566.0,79200.0,Roberta,32.694814, -84.075661
10065,31079,35709.0,2398.0,93500.0,Rochelle,31.942896, -83.458767
10066,31081,25788.0,251.0,56100.0,Rupert,32.419232, -84.282732
10067,31082,29351.0,10408.0,88400.0,Sandersville,32.996417, -82.903117
10068,31083,36875.0,362.0,37500.0,Scotland,32.040351, -82.814353
10069,31084,2499.0,129.0,,Seville,31.961703, -83.607862
10070,31085,49643.0,1043.0,118500.0,Shady Dale,33.427349, -83.627700
10071,31087,24586.0,9656.0,67200.0,Sparta,33.251362, -83.001031
10072,31088,58276.0,50163.0,134900.0,Warner Robins,32.579353, -83.650325
10073,31089,33477.0,4838.0,66700.0,Tennille,32.850766, -82.860314
10074,31090,31000.0,1038.0,62900.0,Toomsboro,32.829744, -83.068206
10075,31091,31010.0,5189.0,70100.0,Unadilla,32.237927, -83.704527
10076,31092,28540.0,7420.0,74400.0,Vienna,32.090962, -83.785552
10077,31093,32445.0,28087.0,95800.0,Warner Robins,32.647873, -83.657206
10078,31094,38561.0,1114.0,86200.0,Warthen,33.113614, -82.795759
10079,31096,35811.0,7395.0,59500.0,Wrightsville,32.723279, -82.707269
10080,31097,39911.0,1302.0,126300.0,Yatesville,32.890411, -84.166895
10081,31098,56004.0,2888.0,,Warner Robins,32.614215, -83.568560
10082,31201,18642.0,8761.0,91200.0,Macon,32.806321, -83.617860
10083,31204,27439.0,31482.0,99800.0,Macon,32.848513, -83.674775
10084,31206,23681.0,29072.0,69700.0,Macon,32.800857, -83.693698
10085,31207,,974.0,,Macon,32.828448, -83.649156
10086,31210,62328.0,30968.0,200500.0,Macon,32.907633, -83.735052
10087,31211,37363.0,16282.0,111700.0,Macon,32.901115, -83.576267
10088,31213,,0.0,,Macon,32.840081, -83.639350
10089,31216,59659.0,16109.0,154300.0,Macon,32.729664, -83.685340
10090,31217,30756.0,18408.0,74300.0,Macon,32.844147, -83.500044
10091,31220,57700.0,13839.0,151200.0,Macon,32.872019, -83.809688
10092,31301,38445.0,4591.0,120200.0,Allenhurst,31.750629, -81.602350
10093,31302,64643.0,7853.0,135700.0,Bloomingdale,32.121659, -81.341739
10094,31303,45781.0,1999.0,113200.0,Clyo,32.505422, -81.313427
10095,31304,,132.0,,Crescent,31.510772, -81.354554
10096,31305,35244.0,5989.0,88900.0,Darien,31.396816, -81.393957
10097,31307,37328.0,998.0,115400.0,Eden,32.172843, -81.398602
10098,31308,47315.0,7305.0,104800.0,Ellabell,32.180316, -81.471289
10099,31309,44511.0,1210.0,158200.0,Fleming,31.879886, -81.438392
10100,31312,63204.0,16443.0,155400.0,Guyton,32.307479, -81.403826
10101,31313,45852.0,40302.0,124400.0,Hinesville,31.844789, -81.612554
10102,31314,,1931.0,,Fort Stewart,31.870154, -81.631076
10103,31315,35628.0,7488.0,,Fort Stewart,31.892873, -81.588978
10104,31316,45972.0,9749.0,128100.0,Ludowici,31.723569, -81.714287
10105,31318,110473.0,341.0,170500.0,Meldrim,32.142025, -81.371941
10106,31320,49864.0,8794.0,149600.0,Midway,31.765504, -81.368411
10107,31321,46143.0,6326.0,107800.0,Pembroke,32.185059, -81.659775
10108,31322,64533.0,21137.0,172700.0,Pooler,32.109885, -81.255465
10109,31323,43869.0,1762.0,111300.0,Riceboro,31.687499, -81.427655
10110,31324,80288.0,20495.0,226800.0,Richmond Hill,31.851496, -81.262181
10111,31326,67723.0,19269.0,171500.0,Rincon,32.295200, -81.229931
10112,31327,,195.0,,Sapelo Island,31.467922, -81.248753
10113,31328,53471.0,3306.0,351600.0,Tybee Island,32.011169, -80.865603
10114,31329,51359.0,9034.0,130800.0,Springfield,32.425638, -81.350634
10115,31331,39650.0,7856.0,111800.0,Townsend,31.511701, -81.443246
10116,31401,23090.0,21696.0,224200.0,Savannah,32.074679, -81.088261
10117,31404,31263.0,31024.0,111300.0,Savannah,32.051559, -81.049211
10118,31405,43051.0,37207.0,176800.0,Savannah,32.039396, -81.179116
10119,31406,44547.0,33965.0,174500.0,Savannah,31.980523, -81.085190
10120,31407,62760.0,7244.0,163400.0,Savannah,32.186053, -81.192148
10121,31408,30029.0,9952.0,102900.0,Savannah,32.117550, -81.184333
10122,31409,,652.0,,Savannah,32.016357, -81.144544
10123,31410,68834.0,23654.0,245000.0,Savannah,32.028784, -80.992683
10124,31411,106979.0,8384.0,474800.0,Savannah,31.942991, -81.034651
10125,31415,24125.0,12091.0,83400.0,Savannah,32.078546, -81.126056
10126,31419,48750.0,50954.0,162300.0,Savannah,31.997154, -81.230649
10127,31501,30829.0,15576.0,82800.0,Waycross,31.223623, -82.350198
10128,31503,37236.0,21116.0,74200.0,Waycross,31.204020, -82.419920
10129,31510,34300.0,9848.0,78900.0,Alma,31.545485, -82.440693
10130,31512,49868.0,2248.0,85300.0,Ambrose,31.545696, -83.018356
10131,31513,36533.0,16084.0,76700.0,Baxley,31.777050, -82.347726
10132,31516,38125.0,14735.0,85500.0,Blackshear,31.309373, -82.253250
10133,31518,37457.0,704.0,102100.0,Bristol,31.512607, -82.185093
10134,31519,33367.0,3569.0,97800.0,Broxton,31.684697, -82.879186
10135,31520,29522.0,22336.0,98400.0,Brunswick,31.180919, -81.493973
10136,31522,66580.0,14447.0,352100.0,Saint Simons Island,31.257252, -81.342026
10137,31523,57021.0,13229.0,150900.0,Brunswick,31.212645, -81.616811
10138,31524,,0.0,,Brunswick,31.240597, -81.473387
10139,31525,46082.0,28247.0,121400.0,Brunswick,31.321100, -81.526435
10140,31527,70964.0,805.0,384500.0,Jekyll Island,31.066990, -81.433275
10141,31532,36719.0,727.0,34200.0,Denton,31.722070, -82.758822
10142,31533,32222.0,17494.0,84400.0,Douglas,31.560258, -82.828039
10143,31535,41069.0,11264.0,76200.0,Douglas,31.459466, -82.867497
10144,31537,42162.0,10097.0,76100.0,Folkston,30.885212, -82.005230
10145,31539,36101.0,14468.0,81300.0,Hazlehurst,31.831700, -82.605344
10146,31542,27600.0,2811.0,83200.0,Hoboken,31.142701, -82.119407
10147,31543,41661.0,4796.0,78400.0,Hortense,31.334089, -81.828853
10148,31544,19952.0,994.0,48700.0,Jacksonville,31.840482, -82.963883
10149,31545,33456.0,16133.0,75700.0,Jesup,31.663955, -81.934173
10150,31546,38831.0,8095.0,99900.0,Jesup,31.509811, -81.777301
10151,31547,45238.0,1293.0,,Kings Bay,30.790547, -81.559737
10152,31548,55238.0,20020.0,152100.0,Kingsland,30.796163, -81.698233
10153,31549,19097.0,2239.0,55500.0,Lumber City,31.928200, -82.714917
10154,31550,37468.0,780.0,124200.0,Manor,31.147080, -82.595623
10155,31551,36750.0,1020.0,57300.0,Mershon,31.495826, -82.273212
10156,31552,41429.0,932.0,54300.0,Millwood,31.289898, -82.599146
10157,31553,31321.0,5237.0,71600.0,Nahunta,31.181701, -81.972104
10158,31554,33521.0,7076.0,63700.0,Nicholls,31.486069, -82.620813
10159,31555,40000.0,2868.0,87800.0,Odum,31.705666, -82.080662
10160,31556,21875.0,67.0,33000.0,Offerman,31.414003, -82.112013
10161,31557,35385.0,3043.0,75500.0,Patterson,31.375316, -82.098948
10162,31558,50879.0,20373.0,165700.0,Saint Marys,30.899344, -81.427587
10163,31560,36505.0,2842.0,66600.0,Screven,31.499205, -82.021183
10164,31561,19444.0,298.0,1000001.0,Sea Island,31.209066, -81.309933
10165,31562,35027.0,2177.0,76200.0,Saint George,30.422391, -82.170373
10166,31563,42024.0,1324.0,54400.0,Surrency,31.751319, -82.181464
10167,31565,40208.0,1841.0,120800.0,Waverly,31.066705, -81.632529
10168,31566,41675.0,3471.0,47700.0,Waynesville,31.182755, -81.805594
10169,31567,41133.0,782.0,91300.0,West Green,31.630886, -82.706228
10170,31568,29118.0,1273.0,106800.0,White Oak,31.013362, -81.819093
10171,31569,52121.0,5580.0,141100.0,Woodbine,30.896489, -81.697139
10172,31601,24582.0,32730.0,75000.0,Valdosta,30.758721, -83.319023
10173,31602,36181.0,34702.0,150700.0,Valdosta,30.868774, -83.342695
10174,31605,53807.0,20188.0,154600.0,Valdosta,30.929823, -83.223032
10175,31606,48861.0,3861.0,115600.0,Valdosta,30.806085, -83.190044
10176,31620,36863.0,10690.0,104300.0,Adel,31.117296, -83.434236
10177,31622,32361.0,2178.0,87400.0,Alapaha,31.378501, -83.192225
10178,31623,35250.0,120.0,82500.0,Argyle,31.074434, -82.644004
10179,31624,38194.0,1273.0,55300.0,Axson,31.296189, -82.730338
10180,31625,30448.0,1171.0,96700.0,Barney,30.992647, -83.533505
10181,31626,43231.0,3463.0,106100.0,Boston,30.778489, -83.796406
10182,31627,24196.0,239.0,79400.0,Cecil,31.043183, -83.392615
10183,31629,33679.0,902.0,87800.0,Dixie,30.816844, -83.689394
10184,31630,34628.0,419.0,96700.0,Du Pont,30.950818, -82.876732
10185,31631,41625.0,559.0,72900.0,Fargo,30.643635, -82.741456
10186,31632,51578.0,10295.0,118400.0,Hahira,30.987018, -83.360313
10187,31634,23547.0,5844.0,61000.0,Homerville,31.042485, -82.767459
10188,31635,31151.0,6560.0,85000.0,Lakeland,31.096714, -83.048818
10189,31636,44975.0,9539.0,143300.0,Lake Park,30.730986, -83.111372
10190,31637,30116.0,2848.0,67000.0,Lenox,31.295967, -83.440212
10191,31638,24472.0,1045.0,52200.0,Morven,30.906417, -83.512186
10192,31639,30607.0,10537.0,77000.0,Nashville,31.216548, -83.190727
10193,31641,47043.0,1831.0,147200.0,Naylor,30.919570, -83.092297
10194,31642,27674.0,4898.0,80600.0,Pearson,31.262914, -82.882627
10195,31643,36411.0,8709.0,107500.0,Quitman,30.773089, -83.556898
10196,31645,39846.0,5147.0,105800.0,Ray City,31.060719, -83.218688
10197,31647,33844.0,3535.0,54700.0,Sparks,31.208842, -83.427337
10198,31648,24183.0,1040.0,52500.0,Statenville,30.706502, -83.019027
10199,31649,46417.0,1056.0,166500.0,Stockton,30.963885, -82.995472
10200,31650,25139.0,3311.0,71000.0,Willacoochee,31.395823, -83.025392
10201,31698,,2223.0,,Valdosta,30.848944, -83.289570
10202,31699,,621.0,,Moody A F B,30.974915, -83.205199
10203,31701,20872.0,20552.0,78100.0,Albany,31.552695, -84.159214
10204,31705,27112.0,35565.0,75300.0,Albany,31.516890, -84.042942
10205,31707,34654.0,25299.0,111200.0,Albany,31.586919, -84.206431
10206,31709,37056.0,16019.0,109300.0,Americus,32.064806, -84.123242
10207,31711,33021.0,867.0,55800.0,Andersonville,32.190998, -84.130230
10208,31712,45179.0,1263.0,86500.0,Arabi,31.834992, -83.707348
10209,31714,25725.0,6474.0,84500.0,Ashburn,31.720250, -83.693961
10210,31716,35450.0,2896.0,78500.0,Baconton,31.358537, -84.127936
10211,31719,29667.0,10977.0,81000.0,Americus,32.090302, -84.310735
10212,31720,23092.0,455.0,81800.0,Barwick,30.878167, -83.724533
10213,31721,61026.0,20095.0,158000.0,Albany,31.525260, -84.301465
10214,31722,25000.0,494.0,57500.0,Berlin,31.067453, -83.622768
10215,31730,33350.0,9682.0,84000.0,Camilla,31.194884, -84.310924
10216,31733,63125.0,1580.0,147100.0,Chula,31.593190, -83.489763
10217,31735,44375.0,817.0,139500.0,Cobb,31.969555, -83.973306
10218,31738,41319.0,2102.0,99300.0,Coolidge,31.012696, -83.871858
10219,31743,29375.0,630.0,59500.0,De Soto,31.908396, -83.991153
10220,31744,38900.0,3202.0,90000.0,Doerun,31.341346, -83.901613
10221,31747,20500.0,281.0,36300.0,Ellenton,31.176703, -83.587067
10222,31749,40811.0,2783.0,77400.0,Enigma,31.413590, -83.327184
10223,31750,29934.0,18687.0,81500.0,Fitzgerald,31.736465, -83.215037
10224,31756,32813.0,966.0,89700.0,Hartsfield,31.183017, -83.965760
10225,31757,42131.0,10451.0,144700.0,Thomasville,30.871249, -83.903185
10226,31763,58235.0,23304.0,153100.0,Leesburg,31.750045, -84.139141
10227,31764,34138.0,1296.0,76300.0,Leslie,31.976312, -84.088839
10228,31765,24056.0,2647.0,95800.0,Meigs,31.087551, -84.027154
10229,31768,30511.0,23617.0,85700.0,Moultrie,31.189103, -83.841107
10230,31771,33524.0,5666.0,64400.0,Norman Park,31.248233, -83.654247
10231,31772,41912.0,482.0,84600.0,Oakfield,31.724154, -83.961027
10232,31773,37872.0,3729.0,86300.0,Ochlocknee,30.973428, -84.048091
10233,31774,31752.0,6714.0,76400.0,Ocilla,31.565466, -83.263747
10234,31775,18375.0,2979.0,60100.0,Omega,31.330841, -83.598579
10235,31778,37254.0,2562.0,94400.0,Pavo,30.974992, -83.700075
10236,31779,26995.0,9927.0,76000.0,Pelham,31.108022, -84.211198
10237,31780,29274.0,2285.0,75400.0,Plains,32.031870, -84.388811
10238,31781,37981.0,1752.0,62900.0,Poulan,31.560577, -83.796293
10239,31783,38750.0,1107.0,65000.0,Rebecca,31.758976, -83.470125
10240,31784,36136.0,781.0,71700.0,Sale City,31.247250, -84.036670
10241,31787,29535.0,1488.0,82100.0,Smithville,31.899179, -84.243318
10242,31788,37906.0,10602.0,86500.0,Moultrie,31.111441, -83.676797
10243,31789,29358.0,1236.0,65900.0,Sumner,31.479734, -83.739835
10244,31790,40759.0,2078.0,76400.0,Sycamore,31.652476, -83.577968
10245,31791,35594.0,12354.0,80800.0,Sylvester,31.529137, -83.894978
10246,31792,31591.0,23835.0,141000.0,Thomasville,30.770798, -84.043704
10247,31793,47607.0,9043.0,136500.0,Tifton,31.462511, -83.593543
10248,31794,31069.0,27153.0,106100.0,Tifton,31.445884, -83.452678
10249,31795,46046.0,2010.0,89000.0,Ty Ty,31.473618, -83.687462
10250,31796,28717.0,1112.0,91700.0,Warwick,31.770118, -83.856468
10251,31798,51211.0,983.0,68600.0,Wray,31.613378, -83.065969
10252,31801,34811.0,3008.0,89000.0,Box Springs,32.519338, -84.594755
10253,31803,31815.0,5662.0,90200.0,Buena Vista,32.285466, -84.493596
10254,31804,88151.0,5934.0,216100.0,Cataula,32.662266, -84.913411
10255,31805,34271.0,3191.0,97100.0,Cusseta,32.263056, -84.739509
10256,31806,38600.0,4962.0,94500.0,Ellaville,32.263441, -84.322724
10257,31807,75563.0,2483.0,214100.0,Ellerslie,32.638230, -84.800836
10258,31808,81325.0,6679.0,221300.0,Fortson,32.631102, -85.013200
10259,31810,26875.0,225.0,91700.0,Geneva,32.568168, -84.524979
10260,31811,52283.0,5103.0,217400.0,Hamilton,32.740952, -84.928172
10261,31812,17560.0,565.0,46900.0,Junction City,32.640052, -84.402775
10262,31814,43618.0,272.0,38200.0,Louvale,32.215860, -84.845643
10263,31815,30721.0,3675.0,51000.0,Lumpkin,32.030013, -84.844880
10264,31816,32878.0,6091.0,79100.0,Manchester,32.881465, -84.608150
10265,31820,101193.0,8473.0,268200.0,Midland,32.579419, -84.824690
10266,31821,21756.0,250.0,24800.0,Omaha,32.116128, -84.963449
10267,31822,44472.0,5429.0,151200.0,Pine Mountain,32.864979, -84.910348
10268,31823,37396.0,754.0,120500.0,Pine Mountain Valley,32.810641, -84.822587
10269,31824,36037.0,1838.0,51800.0,Preston,32.051196, -84.519089
10270,31825,20303.0,2312.0,54300.0,Richland,32.116195, -84.670900
10271,31826,37885.0,2350.0,84600.0,Shiloh,32.792963, -84.703286
10272,31827,25000.0,2134.0,67500.0,Talbotton,32.686718, -84.521816
10273,31829,99508.0,1370.0,267900.0,Upatoi,32.562698, -84.731611
10274,31830,35301.0,2191.0,122500.0,Warm Springs,32.900708, -84.729063
10275,31831,51633.0,3095.0,144800.0,Waverly Hall,32.685573, -84.706837
10276,31832,58438.0,217.0,50300.0,Weston,31.958169, -84.614896
10277,31833,34167.0,6900.0,103200.0,West Point,32.842900, -85.091845
10278,31836,20375.0,1154.0,94400.0,Woodland,32.796402, -84.535090
10279,31901,14504.0,8638.0,154900.0,Columbus,32.465313, -84.980285
10280,31903,22063.0,20128.0,71100.0,Columbus,32.414148, -84.954244
10281,31904,42392.0,32871.0,150700.0,Columbus,32.554638, -85.010012
10282,31905,52260.0,16044.0,,Fort Benning,32.378795, -84.906850
10283,31906,33974.0,21757.0,121600.0,Columbus,32.467811, -84.950173
10284,31907,40972.0,55332.0,114000.0,Columbus,32.482037, -84.901475
10285,31909,58447.0,35177.0,154300.0,Columbus,32.548807, -84.924106
10286,32003,89419.0,27126.0,225000.0,Fleming Island,30.095584, -81.710162
10287,32008,28537.0,5309.0,96900.0,Branford,29.926064, -82.914379
10288,32009,56750.0,3325.0,144100.0,Bryceville,30.422502, -81.973824
10289,32011,52509.0,13854.0,126200.0,Callahan,30.571111, -81.839579
10290,32024,39300.0,18733.0,117500.0,Lake City,30.092008, -82.730993
10291,32025,39916.0,22380.0,104700.0,Lake City,30.107103, -82.579118
10292,32026,,1959.0,,Raiford,30.054149, -82.181681
10293,32033,49257.0,4118.0,136800.0,Elkton,29.788112, -81.434324
10294,32034,62932.0,31008.0,254400.0,Fernandina Beach,30.609692, -81.491720
10295,32038,40729.0,9228.0,110900.0,Fort White,29.935072, -82.692010
10296,32040,60881.0,7604.0,145800.0,Glen Saint Mary,30.243515, -82.238887
10297,32043,56283.0,24632.0,167200.0,Green Cove Springs,29.937041, -81.732588
10298,32044,42813.0,2060.0,118300.0,Hampton,29.859458, -82.169415
10299,32046,45918.0,9410.0,123000.0,Hilliard,30.701206, -81.916595
10300,32052,42784.0,9223.0,73700.0,Jasper,30.486131, -82.936084
10301,32053,36766.0,3869.0,72300.0,Jennings,30.575561, -83.126060
10302,32054,41450.0,12307.0,88800.0,Lake Butler,30.033807, -82.394253
10303,32055,34974.0,16570.0,106300.0,Lake City,30.270103, -82.624130
10304,32058,42500.0,4416.0,111900.0,Lawtey,30.107546, -82.106933
10305,32059,39219.0,2377.0,111400.0,Lee,30.384847, -83.256128
10306,32060,41129.0,21363.0,106000.0,Live Oak,30.274413, -83.036329
10307,32061,63359.0,283.0,,Lulu,30.097553, -82.510313
10308,32062,34063.0,2449.0,128100.0,Mc Alpin,30.137457, -82.978338
10309,32063,47823.0,13429.0,128300.0,Macclenny,30.247669, -82.112978
10310,32064,24090.0,6860.0,69800.0,Live Oak,30.295625, -82.984108
10311,32065,63850.0,32770.0,163000.0,Orange Park,30.152238, -81.797016
10312,32066,41509.0,7312.0,111900.0,Mayo,30.039765, -83.205802
10313,32068,56573.0,50815.0,140200.0,Middleburg,30.083262, -81.890855
10314,32071,25815.0,3671.0,59100.0,O Brien,30.058118, -82.955835
10315,32072,65818.0,324.0,75600.0,Olustee,30.188160, -82.424491
10316,32073,52800.0,38920.0,150400.0,Orange Park,30.169821, -81.739144
10317,32079,33056.0,433.0,,Penney Farms,29.977726, -81.807023
10318,32080,58648.0,20165.0,293500.0,Saint Augustine,29.818745, -81.272860
10319,32081,85354.0,4524.0,326800.0,Ponte Vedra,30.131197, -81.407840
10320,32082,87878.0,28996.0,437600.0,Ponte Vedra Beach,30.125226, -81.369578
10321,32083,47400.0,4690.0,84900.0,Raiford,30.114561, -82.232783
